hour_of_year,temperature_in,day_of_year
3031,70.6818512045455,127
3032,70.4343784545455,127
3033,70.1950118106061,127
3034,70.1460661666667,127
3035,70.1903568257576,127
3036,70.6328217727273,127
3037,71.3468566969697,127
3038,71.9465474772727,127
3039,72.4758638484849,127
3040,72.961187810606,127
3041,73.5025533484849,127
3042,73.973014810606,127
3043,74.4311427045455,127
3044,74.427501280303,127
3045,74.0276038863636,127
3046,73.6781439015151,127
3047,73.2744180833334,127
3048,72.8628089621212,127
3049,72.3770618636364,128
3050,71.7938784848485,128
3051,71.1696216969697,128
3052,70.5420815606061,128
3053,70.3157313181818,128
3054,70.1604998030303,128
3055,69.8346472727273,128
3056,69.7087808560606,128
3057,69.8650502727273,128
3058,70.0740177575757,128
3059,70.6013698863636,128
3060,71.2512292954545,128
3061,71.8730041515152,128
3062,72.3952738636364,128
3063,72.7395064621212,128
3064,73.3143987954546,128
3065,73.861198469697,128
3066,74.0995841666667,128
3067,74.0922886969697,128
3068,73.6477872727273,128
3069,73.3788662651515,128
3070,73.7034150833333,128
3071,73.866098780303,128
3072,73.6865900606061,128
3073,73.4620592424242,129
3074,73.0792655151515,129
3075,72.6503210075758,129
3076,72.2447325757576,129
3077,71.9732786287879,129
3078,71.9781754545455,129
3079,71.6751772954545,129
3080,71.5804535909091,129
3081,71.4922406742424,129
3082,71.4828411287879,129
3083,71.5336122575758,129
3084,71.8988226363636,129
3085,72.2889167727273,129
3086,72.7969879545455,129
3087,73.0172452954545,129
3088,73.1543738636364,129
3089,73.4779795,129
3090,73.6846336893939,129
3091,74.1044166893939,129
3092,74.1377702878788,129
3093,73.3570068484849,129
3094,72.6619199924243,129
3095,72.2923550378788,129
3096,71.7069574166667,129
3097,71.3790525227273,130
3098,70.9504171212121,130
3099,70.4267077878788,130
3100,69.8941374090909,130
3101,69.6628705151515,130
3102,69.3169946287879,130
3103,69.0695375681818,130
3104,68.8459132575758,130
3105,68.8418199924243,130
3106,68.8638379242424,130
3107,69.0421200909091,130
3108,69.3703625,130
3109,69.6697518560606,130
3110,70.0346303560606,130
3111,70.1758823030303,130
3112,70.19669825,130
3113,70.1639765,130
3114,70.1819101969697,130
3115,70.4041976590909,130
3116,70.2913224015152,130
3117,69.9590079090909,130
3118,69.6341647878788,130
3119,69.3450146212121,130
3120,68.8631525378788,130
3121,68.8752222727273,131
3122,68.5297620984849,131
3123,68.1226104242424,131
3124,67.7248223712121,131
3125,67.5390665757576,131
3126,67.6397275833333,131
3127,67.2755119166667,131
3128,67.1365855075757,131
3129,66.9519415833333,131
3130,67.1934848472222,131
3131,67.3857839930556,131
3132,67.4252565486111,131
3133,67.8540730208333,131
3134,68.3146108680556,131
3135,68.5054018611111,131
3136,68.7266117638889,131
3137,69.0416243402778,131
3138,69.1935030833333,131
3139,69.6945156666667,131
3140,69.8575579513889,131
3141,69.6183551944444,131
3142,69.1766124305556,131
3143,68.6791061041667,131
3144,68.3843343541667,131
3145,67.9689004444445,132
3146,67.5437689930556,132
3147,67.3176544236111,132
3148,67.11445625,132
3149,67.1786552569445,132
3150,67.2976570902778,132
3151,67.1386963888889,132
3152,66.9489732152778,132
3153,67.0700469513889,132
3154,67.2896240972222,132
3155,67.4884972083333,132
3156,67.9959215277778,132
3157,68.6925557291667,132
3158,69.3860687777778,132
3159,69.8887075694445,132
3160,70.4672127083333,132
3161,70.9612042916667,132
3162,71.4260752361111,132
3163,72.0953854444444,132
3164,72.5416843541667,132
3165,72.415516625,132
3166,72.2224737013889,132
3167,71.7122655,132
3168,71.1745921111111,132
3169,70.6365737638889,133
3170,70.0615444097222,133
3171,69.5092970902778,133
3172,68.9298332986111,133
3173,68.4047896319444,133
3174,68.0771300416667,133
3175,67.8484880555556,133
3176,68.0499369652778,133
3177,68.3267233958333,133
3178,69.1857216111111,133
3179,69.9908503819444,133
3180,70.6180391458333,133
3181,71.1898964027778,133
3182,71.8096057152778,133
3183,72.2839072013889,133
3184,72.84842375,133
3185,73.2977077291667,133
3186,73.5586646180555,133
3187,73.7839439097222,133
3188,73.9453391736111,133
3189,73.8764953333333,133
3190,74.1414456388889,133
3191,73.6709020138889,133
3192,73.0170502291667,133
3193,72.3944864375,134
3194,71.8146073055556,134
3195,71.1279874791667,134
3196,70.4834000833333,134
3197,69.7596993263889,134
3198,69.1716354444444,134
3199,68.8676645416667,134
3200,69.0908726458333,134
3201,69.5191712916667,134
3202,69.9084677847222,134
3203,70.4999778263889,134
3204,71.4763304166667,134
3205,72.2825461736111,134
3206,72.7682976111111,134
3207,73.0337532916667,134
3208,72.9735193611111,134
3209,73.1406847916667,134
3210,73.3313385902778,134
3211,73.5354406180556,134
3212,73.5101946875,134
3213,73.340521,134
3214,72.8425088263889,134
3215,72.3012851597222,134
3216,71.7192059722222,134
3217,71.0055177777778,135
3218,70.2487075208333,135
3219,69.6301435486111,135
3220,68.9112927638889,135
3221,68.3373834305556,135
3222,67.8455889652778,135
3223,67.7135412361111,135
3224,68.0573339513889,135
3225,68.3131243958333,135
3226,68.5229630902778,135
3227,68.9738181388889,135
3228,69.8065833819445,135
3229,70.4248017569444,135
3230,70.7828171180556,135
3231,71.5767249513889,135
3232,72.1931681111111,135
3233,72.9699160347222,135
3234,73.5686116805556,135
3235,74.0231197638889,135
3236,74.0069775416667,135
3237,73.3561447152778,135
3238,73.2675270694444,135
3239,73.0325672013889,135
3240,72.7216444930556,135
3241,72.0305209027778,136
3242,71.4687030069444,136
3243,70.890834125,136
3244,70.5279089513889,136
3245,70.1765524444444,136
3246,69.9593023333333,136
3247,69.8218648055556,136
3248,69.9260651597222,136
3249,70.1787746388889,136
3250,70.5507131736111,136
3251,70.9484798958333,136
3252,71.4189006805556,136
3253,71.7593662222222,136
3254,71.9087388888889,136
3255,72.2083552222222,136
3256,72.6735176458333,136
3257,73.0768966736111,136
3258,72.7598916527778,136
3259,72.5416453680555,136
3260,72.3558884375,136
3261,72.3689715763889,136
3262,72.3767598888889,136
3263,72.2429616458333,136
3264,72.1318379791667,136
3265,71.6634745277778,137
3266,71.1990264513889,137
3267,70.4295122430556,137
3268,69.8193866388889,137
3269,69.785715875,137
3270,69.8322341875,137
3271,69.8121154930555,137
3272,69.5453166180556,137
3273,69.7050596944444,137
3274,69.8275312430556,137
3275,69.9362191805556,137
3276,70.2278330555556,137
3277,70.5322859375,137
3278,71.0125095,137
3279,71.2856004652778,137
3280,71.5471223819444,137
3281,71.6582863194444,137
3282,71.7544154791667,137
3283,71.8382003680556,137
3284,71.7317117291667,137
3285,71.7197466944445,137
3286,71.6092234236111,137
3287,71.3317369583333,137
3288,70.8978984652778,137
3289,70.4576475694444,138
3290,69.9463202083333,138
3291,69.4640364097222,138
3292,68.9272091944445,138
3293,68.3947116388889,138
3294,68.0963542638889,138
3295,67.9628345833333,138
3296,68.0541751875,138
3297,68.0251530416667,138
3298,68.1247607986111,138
3299,68.4116591111111,138
3300,68.816368625,138
3301,69.1366964861111,138
3302,69.4985884930555,138
3303,69.9237509513889,138
3304,70.4767931597222,138
3305,71.0083484027778,138
3306,71.1454363888889,138
3307,71.0954743055556,138
3308,71.1616102708333,138
3309,71.12162425,138
3310,70.9436882222222,138
3311,70.6064467013889,138
3312,70.0176023333333,138
3313,69.6473755625,139
3314,69.3532828263889,139
3315,69.0285250972222,139
3316,68.5872345902778,139
3317,68.2487994375,139
3318,68.1457566111111,139
3319,68.0255243194444,139
3320,67.918556,139
3321,67.9280222916667,139
3322,68.0749192638889,139
3323,68.3453491944444,139
3324,68.8847937291667,139
3325,69.8049065486111,139
3326,70.5176847986111,139
3327,71.1391984722222,139
3328,71.7248711875,139
3329,72.3002369930556,139
3330,72.7118942013889,139
3331,73.1543704305556,139
3332,73.2365515972222,139
3333,73.0139087291667,139
3334,72.6619405555556,139
3335,72.3196471319445,139
3336,71.8075604097222,139
3337,71.3986229305556,140
3338,71.0185820416667,140
3339,70.6670517638889,140
3340,70.3094625902778,140
3341,69.8387234444444,140
3342,69.5705481666667,140
3343,69.3604088055556,140
3344,69.2955101111111,140
3345,69.4778125694444,140
3346,69.8039037152778,140
