hour_of_year,temperature,day_of_year
2796,67.92931547619044,117
2797,68.14602379421767,117
2798,68.43799901105444,117
2799,68.92821022874148,117
2800,69.37532593792517,117
2801,69.74727824178007,117
2802,70.0248341847079,117
2803,70.24709037285226,117
2804,70.26386801890035,117
2805,70.07879854982819,117
2806,69.74555973639454,117
2807,69.28243522619051,117
2808,68.7581116522109,117
2809,68.21079825680269,118
2810,67.69054208503402,118
2811,67.16602244217687,118
2812,66.73273763350342,118
2813,66.3556261734694,118
2814,66.17304210969388,118
2815,66.30867284608843,118
2816,66.69458884013606,118
2817,67.04606099744898,118
2818,67.17181656717692,118
2819,67.47255726615649,118
2820,67.74887817517006,118
2821,68.02644533843537,118
2822,68.28356246938779,118
2823,68.60822416496597,118
2824,68.92037952108116,118
2825,69.25194043642611,118
2826,69.55468838917524,118
2827,69.76698814175255,118
2828,69.81617308786846,118
2829,69.6164677593538,118
2830,69.29007366666669,118
2831,68.93397249489792,118
2832,68.49151735289114,118
2833,67.97401502210883,119
2834,67.45521464370749,119
2835,66.95883946428572,119
2836,66.46855453668609,119
2837,66.06415866156465,119
2838,65.87993787585036,119
2839,65.90513584268709,119
2840,66.40107243027212,119
2841,66.94535484013606,119
2842,67.31607363775514,119
2843,67.61579171477665,119
2844,67.86834336254294,119
2845,68.1715125506873,119
2846,68.53619369329894,119
2847,68.88162081972791,119
2848,69.07478762499998,119
2849,69.2899064744898,119
2850,69.51093221683674,119
2851,69.62197821683675,119
2852,69.66729176190476,119
2853,69.55226658758505,119
2854,69.17963768027214,119
2855,68.85839515136051,119
2856,68.43809681802718,119
2857,67.97638938690477,120
2858,67.5527425754565,120
2859,67.12946920918365,120
2860,66.69549450498062,120
2861,66.30087338831612,120
2862,66.15254048969074,120
2863,66.21264945389461,120
2864,66.4692737379725,120
2865,66.84851610119047,120
2866,67.16573095918369,120
2867,67.50512906802722,120
2868,67.67127360544217,120
2869,67.8963520501701,120
2870,68.11207810726435,120
2871,68.35262254421764,120
2872,68.6564393675414,120
2873,69.03972406076387,120
2874,69.3665838472222,120
2875,69.66119248127482,120
2876,69.7437275062934,120
2877,69.58531158159724,120
2878,69.12720318408313,120
2879,68.62656445446733,120
2880,68.08628617492151,120
2881,67.52426598195875,121
2882,67.05498128264605,121
2883,66.62067475429554,121
2884,66.2313385558419,121
2885,65.9027191331615,121
2886,65.86077067720504,121
2887,65.93257931271476,121
2888,66.32717469587625,121
2889,66.60892915360822,121
2890,66.81281594618052,121
2891,66.9585779071464,121
2892,67.11035046239756,121
2893,67.29487686683848,121
2894,67.52209069329898,121
2895,67.81456732388318,121
2896,68.11328942268045,121
2897,68.46796254947917,121
2898,68.85883437326387,121
2899,69.23624368142363,121
2900,69.36460979687503,121
2901,69.36207185819833,121
2902,69.13377036426117,121
2903,68.7576604458763,121
2904,68.29231390034363,121
2905,67.81048783680555,122
2906,67.32563855967881,122
2907,66.88358961197918,122
2908,66.40004463628473,122
2909,65.96000334908362,122
2910,65.90454001718217,122
2911,66.10863591151205,122
2912,66.50863572594501,122
2913,66.75421606529208,122
2914,66.8822834484536,122
2915,67.08526906529207,122
2916,67.41528977835051,122
2917,67.91876723350695,122
2918,68.56942311805554,122
2919,69.18152285000001,122
2920,69.77838418947367,122
2921,70.45210866715763,122
2922,70.97393339604808,122
2923,71.29375854419534,122
2924,71.34129342955328,122
2925,71.31203528780071,122
2926,71.04441143127148,122
2927,70.61967759278348,122
2928,70.1770679802406,122
2929,69.67780315807559,123
2930,69.21121286769758,123
2931,68.78298942439865,123
2932,68.31578038573886,123
2933,67.8874921572165,123
2934,67.57994402319589,123
2935,67.49059666124768,123
2936,67.5796348659794,123
2937,67.77283377577186,123
2938,67.919460795068,123
2939,68.26114310714287,123
2940,68.72375262840137,123
2941,69.31785559707905,123
2942,69.99112107388316,123
2943,70.7509678298611,123
2944,71.59085700434025,123
2945,72.5675146076389,123
2946,73.28279356249998,123
2947,73.73065831228521,123
2948,73.9101493539519,123
2949,73.78818992096221,123
2950,73.45386334793817,123
2951,73.0338892749141,123
2952,72.55909314089347,123
2953,72.0890464484536,124
2954,71.58900281676486,124
2955,71.06618924659863,124
2956,70.56928734183674,124
2957,70.1232595221088,124
2958,69.71996313520411,124
2959,69.48536270748298,124
2960,69.47849002359695,124
2961,69.53506270663264,124
2962,69.77369185580663,124
2963,70.11911749914093,124
2964,70.65279547534011,124
2965,71.18003641387271,124
2966,71.89687400086804,124
2967,72.62497700945018,124
2968,73.29535486718747,124
2969,73.81159182291663,124
2970,74.04219938602517,124
2971,74.01591017525776,124
2972,73.90201492864536,124
2973,73.77432877806122,124
2974,73.41333418962586,124
2975,72.92726025968015,124
2976,72.52458110353534,124
2977,72.08218481397309,125
2978,71.56463594276096,125
2979,71.0944863770277,125
2980,70.63470893792517,125
2981,70.22496770189007,125
2982,69.79812778608247,125
2983,69.48573689467932,125
2984,69.35336799049165,125
2985,69.36022408843539,125
2986,69.41447230187076,125
2987,69.5465383928571,125
2988,69.67409781037415,125
2989,69.95765574234694,125
2990,70.22964293282313,125
2991,70.44857875765305,125
2992,70.75688270833335,125
2993,71.16334842091835,125
2994,71.3795415595238,125
2995,71.50001545578229,125
2996,71.54958268027212,125
2997,71.44038046853746,125
2998,71.17869742602042,125
2999,70.72785125680274,125
3000,70.21816770153062,125
3001,69.6842239659864,126
3002,69.19310823979592,126
3003,68.65266485374148,126
3004,68.14005507057823,126
3005,67.68093160714285,126
3006,67.29735398554423,126
3007,67.12412783163269,126
3008,67.30211545918365,126
3009,67.70715494982994,126
3010,68.01439276445578,126
3011,68.43421923044215,126
3012,68.90673168537417,126
3013,69.4721769447279,126
3014,69.97702094897959,126
3015,70.38469127295919,126
3016,70.60638100680272,126
3017,70.83093986309525,126
3018,70.99702738350342,126
3019,71.10274489795918,126
3020,71.09026670089287,126
3021,70.87141678996599,126
3022,70.48481398809525,126
3023,70.04273862244895,126
3024,69.5783893281787,126
3025,69.09915577012039,127
3026,68.57517752570709,127
3027,68.02539708822363,127
3028,67.50499342783506,127
3029,67.06628507367041,127
3030,66.78821597602038,127
3031,66.79723622023809,127
3032,67.13741082908165,127
3033,67.55642072534012,127
3034,68.07854840051019,127
3035,68.39707825595237,127
3036,68.57399279591836,127
3037,68.91687233237207,127
3038,69.32738215731293,127
3039,69.8052727882653,127
3040,70.36914898639459,127
3041,71.07112624045139,127
3042,71.66019289275565,127
3043,72.0503436263158,127
3044,72.20248979035088,127
3045,72.07981403333332,127
3046,71.64928613245611,127
3047,71.13758346929825,127
3048,70.62621019184029,127
3049,70.09732269097225,128
3050,69.45057561340207,128
3051,68.86263535675634,128
3052,68.31071198809525,128
3053,67.7910378030612,128
3054,67.51039872704082,128
3055,67.53351614030612,128
3056,67.8106336318027,128
3057,68.04110165391157,128
3058,68.18762353780146,128
3059,68.3917438920068,128
3060,68.76128287371132,128
3061,69.35808834192439,128
3062,69.95041649140889,128
3063,70.50906011855672,128
3064,71.06434187414963,128
3065,71.60568859523809,128
3066,71.98949740561225,128
3067,72.27640715816328,128
3068,72.33583886904763,128
3069,72.22014847278915,128
3070,71.98599696938777,128
3071,71.61223364455783,128
3072,71.13132168197278,128
3073,70.66686062925169,129
3074,70.18335460537678,129
3075,69.70283571088436,129
3076,69.20974876615645,129
3077,68.76989657823127,129
3078,68.56049139200681,129
3079,68.48933736394557,129
3080,68.5413957653061,129
3081,68.64846261388018,129
3082,68.78131231972789,129
3083,69.03625271003402,129
3084,69.39157671768706,129
3085,69.80128415051021,129
3086,70.31524898724491,129
3087,70.8270292227891,129
3088,71.32699255697278,129
3089,71.85340896938773,129
3090,72.33250914455782,129
3091,72.57844029676873,129
3092,72.53372082227894,129
3093,72.36548682568026,129
3094,72.03528355357143,129
3095,71.6582385110544,129
3096,71.18923275935371,129
3097,70.65035772534013,130
3098,70.14151980102044,130
3099,69.66387233418367,130
3100,69.16462197789119,130
3101,68.74622081037415,130
3102,68.34977953486394,130
