hour_of_year,temperature,day_of_year
1202,65.50093631949936,51
1203,65.00341139855072,51
1204,64.71752549637681,51
1205,64.54560570652173,51
1206,64.86162114855073,51
1207,65.7549763768116,51
1208,66.47104850000001,51
1209,66.69319060869566,51
1210,66.76849601449275,51
1211,66.81766102173913,51
1212,66.98778667753622,51
1213,66.92534055797103,51
1214,67.11440295289856,51
1215,67.2304416884058,51
1216,67.35967201086956,51
1217,67.33177681521738,51
1218,67.64754874999998,51
1219,68.04782506159421,51
1220,68.17794542391303,51
1221,68.26111424275362,51
1222,68.10772142753625,51
1223,67.56787646014492,51
1224,66.87491103260868,51
1225,66.35164278623189,52
1226,65.89088056521739,52
1227,65.51557330797102,52
1228,65.19129560507247,52
1229,64.93863771376812,52
1230,64.94220576449277,52
1231,65.4231425,52
1232,65.91833646014494,52
1233,66.24941986956523,52
1234,66.56144328623189,52
1235,66.69417196014493,52
1236,66.98727538043478,52
1237,67.35038277536232,52
1238,67.51635277173914,52
1239,67.4332881884058,52
1240,67.32646170289856,52
1241,67.33711710144928,52
1242,67.55770547101447,52
1243,68.0290449710145,52
1244,68.37422228985506,52
1245,68.42479617391305,52
1246,68.1257665869565,52
1247,67.62406858333334,52
1248,67.01206811742423,52
1249,66.46172806818183,53
1250,66.02664565909092,53
1251,65.60627992045454,53
1252,65.35021661304349,53
1253,65.02997348188407,53
1254,64.98558543115941,53
1255,65.40979545666669,53
1256,65.72377936000001,53
1257,65.71483005666668,53
1258,65.5301297,53
1259,66.34793938666667,53
1260,66.77130101666667,53
1261,66.99481611666666,53
1262,67.18776624333333,53
1263,67.34011885666666,53
1264,67.36294188999999,53
1265,67.53025297,53
1266,67.82688176999999,53
1267,67.99992894333333,53
1268,68.10102794,53
1269,68.03171978666664,53
1270,67.97778473333334,53
1271,67.40602286,53
1272,66.71039870666665,53
1273,66.27144109666668,54
1274,65.73635497333335,54
1275,65.32062278666666,54
1276,65.00209075666668,54
1277,64.76383713,54
1278,64.75856160666667,54
1279,65.29187950000001,54
1280,66.00637000333334,54
1281,66.30742391666668,54
1282,66.60388029999999,54
1283,67.04244227,54
1284,67.31930951333332,54
1285,67.41084771999998,54
1286,67.43565035,54
1287,67.33642852999999,54
1288,67.40552374,54
1289,67.45845988,54
1290,67.81022194,54
1291,68.29118077666666,54
1292,68.32073825666667,54
1293,68.17115977,54
1294,67.99061446666667,54
1295,67.55417333666665,54
1296,66.94806564666666,54
1297,66.30045471666668,55
1298,65.85178826333332,55
1299,65.43979874333333,55
1300,65.21835823666666,55
1301,65.09545303666668,55
1302,65.18528156666667,55
1303,65.47010206666666,55
1304,65.84543199666669,55
1305,66.39997484666668,55
1306,66.98906823333331,55
1307,67.65049205333332,55
1308,67.88139126666665,55
1309,67.94993742666668,55
1310,67.92050346666666,55
1311,67.89984985999999,55
1312,67.93407569666665,55
1313,67.92066942000001,55
1314,68.10739841666667,55
1315,68.22212789000001,55
1316,68.21459422000001,55
1317,68.19393328333332,55
1318,68.01719969000001,55
1319,67.53356147,55
1320,66.82373573333334,55
1321,66.32736348666667,56
1322,65.98211361999999,56
1323,65.72147459000001,56
1324,65.43678019999999,56
1325,65.28569641000001,56
1326,65.17620592333334,56
1327,65.42429465000001,56
1328,65.78314269999998,56
1329,66.65987580333335,56
1330,67.11500044000002,56
1331,67.34194483,56
1332,67.48456120333333,56
1333,67.66876216333335,56
1334,67.60940958,56
1335,67.78482796875001,56
1336,67.92460675347223,56
1337,67.91236157638888,56
1338,67.91754325694444,56
1339,67.97941054513889,56
1340,68.06924870138887,56
1341,67.99010432291668,56
1342,68.00881373958335,56
1343,67.75382127430554,56
1344,67.20896260666667,56
1345,66.61375070666668,57
1346,66.25440520666668,57
1347,65.85257121,57
1348,65.55198346,57
1349,65.31983483666666,57
1350,65.35795489666667,57
1351,65.58936226666665,57
1352,65.94205863,57
1353,66.35252492666666,57
1354,66.48201628666666,57
1355,66.83327633666667,57
1356,66.98136218666667,57
1357,67.13239377000001,57
1358,67.22466641999999,57
1359,67.13627188076921,57
1360,67.10197021333335,57
1361,67.15731709333332,57
1362,67.30292064666665,57
1363,67.57218931000003,57
1364,67.58168047666666,57
1365,67.66603494,57
1366,67.61525699333333,57
1367,67.35726293666667,57
1368,66.85098654333333,57
1369,66.23605288,58
1370,65.71324857333335,58
1371,65.26385366000001,58
1372,64.93022839333332,58
1373,64.71881905000001,58
1374,64.77273973666665,58
1375,65.10185092333334,58
