hour_of_year,heat_runtime,aux_runtime,emg_runtime,temperature,day_of_year
2362,0.2586243386243388,0.1965079365079365,0,44.646581422990295,99
2363,0.17556697717314487,0.17556697717314487,0,47.45653709716692,99
2364,0.14925795053003518,0.10770318021201418,0,49.672670199060896,99
2365,0.14501766784452289,0.06577738515901063,0,51.61672910484013,99
2366,0.11321554770318011,0.05443462897526503,0,52.933265601881594,99
2367,0.08480565371024724,0.049293286219081286,0,54.1810447608922,99
2368,0.13908127208480564,0.04833922261484099,0,54.84700117579947,99
2369,0.13738515901060075,0.05623674911660777,0,54.893880782939,99
2370,0.09371024734982326,0.061696113074205,0,54.315138486081295,99
2371,0.12636042402826844,0.0686395759717315,0,53.002835101587486,99
2372,0.12593639575971718,0.07558303886925799,0,50.91515311689932,99
2373,0.13632508833922252,0.058164150318021204,0,48.55894876678007,99
2374,0.18875040148409888,0.0536251204770318,0,46.77260600677202,99
2375,0.10303886925795046,0.04849823321554772,0,45.32352827385157,99
2376,0.13971731448763244,0.04653710247349824,0,44.17862779446025,99
2377,0.07674911660777378,0.0540106007067138,0,43.1292711972898,100
2378,0.0708127208480565,0.05199646643109542,0,42.143327146336574,100
2379,0.07992932862190806,0.05618374558303888,0,41.4049125471166,100
2380,0.09455830388692571,0.058038869257950584,0,40.78894051737547,100
2381,0.30996466431095426,0.07049469964664316,0,40.26946290399915,100
2382,0.5126501766784455,0.08961933826855131,0,39.95323380064573,100
2383,0.8595053003533568,0.24374397694346298,0,39.706469084796765,100
2384,0.794628975265018,0.3165901060070675,0,40.203395168139565,100
2385,0.5132862190812721,0.2935432060070674,0,42.049790641926684,100
2386,0.34049469964664336,0.12641342756183754,0,44.64901531567133,100
2387,0.25592920353982324,0.047893805309734507,0,47.45799085396993,100
2388,0.20191489361702114,0.04984042553191491,0,50.15516695626066,100
2389,0.16148936170212755,0.053617021276595754,0,52.4502027210435,100
2390,0.14077738515901048,0.04526501766784452,0,54.027761469961085,100
2391,0.10537102473498228,0.04181978798586574,0,55.08384688634197,100
2392,0.13971731448763244,0.04208480565371025,0,55.77693507038251,100
2393,0.1117314487632508,0.043038869257950536,0,55.64920464280915,100
2394,0.10113074204946998,0.04659010600706715,0,54.879274445820705,100
2395,0.15646643109540637,0.04287985865724381,0,53.38360011925886,100
2396,0.1115194346289752,0.04033568904593641,0,51.1058018262659,100
2397,0.13399293286219066,0.11438162544169621,0,48.673153718495634,100
2398,0.1544812079151943,0.05938323159010602,0,46.894473783563576,100
2399,0.12169611307420485,0.03800353356890462,0,45.5517679629002,100
2400,0.024593639575971733,0.024593639575971733,0,44.42333980388429,100
2401,0.018233215547703185,0.018233215547703185,0,43.47540842137548,101
2402,0.02332155477031802,0.02332155477031802,0,42.617805356598936,101
2403,0.04749116607773849,0.03371024734982335,0,41.78032449116784,101
2404,0.07441696113074207,0.06429328621908129,0,40.945503236159965,101
2405,0.29215547703180217,0.04727915194346292,0,40.33795464930298,101
2406,0.4795759717314488,0.08362993897526501,0,39.76207685895229,101
2407,0.8463604240282686,0.1686572438162545,0,39.37555182008751,101
2408,0.8416961130742049,0.3153180212014138,0,39.90871407508741,101
2409,0.5654416961130744,0.18243816254416972,0,41.78134805770853,101
2410,0.39392226148409915,0.12328621908127213,0,44.204761184037054,101
2411,0.24954063604240295,0.14750883392226155,0,46.68206184305661,101
2412,0.17651140388692574,0.09232251848056544,0,48.78785718522174,101
2413,0.16367491166077738,0.102243816254417,0,50.39509481978526,101
2414,0.1859363957597173,0.18127208480565382,0,51.58339842196908,101
2415,0.18,0.10033568904593645,0,52.46726796260949,101
2416,0.251660777385159,0.06805653710247354,0,52.66609335512185,101
2417,0.248904593639576,0.06646643109540636,0,52.26577179240283,101
2418,0.201625441696113,0.0675265017667845,0,51.63090990371199,101
2419,0.22409893992932856,0.0587547611130742,0,50.52495551413604,101
2420,0.19992932862190801,0.07333971614840991,0,48.89169317726415,101
2421,0.19356890459363946,0.05533568904593639,0,46.70481595052471,101
2422,0.21901060070671374,0.04648409893992934,0,44.936442876911684,101
2423,0.14035335689045925,0.052314487632508844,0,43.50539605918722,101
2424,0.09498233215547701,0.027137809187279142,0,42.23020817490723,101
2425,0.1257243816254416,0.02772084805653709,0,41.2121060082411,102
2426,0.14183745583038865,0.05775265017667846,0,40.29880889458394,102
2427,0.12445229681978796,0.0645293927385159,0,39.505986172266795,102
2428,0.19662190812720842,0.08960777385159013,0,38.85431684423144,102
2429,0.3958303886925798,0.10234982332155483,0,38.276736157248244,102
2430,0.6678438139929328,0.08971124438162552,0,37.80683303798941,102
2431,1.0100777385159017,0.3125078703180212,0,37.408776207302054,102
2432,1.1005653710247343,0.4663250883392229,0,38.16126560895405,102
2433,0.6820880179505305,0.3568776102826857,0,40.425589210838346,102
2434,0.5077545775971734,0.28132348229682,0,43.2905877408816,102
2435,0.4043495020494702,0.1727355043462899,0,45.809664609533534,102
2436,0.3103886925795054,0.0936572438162545,0,48.07975264869703,102
2437,0.2247349823321554,0.07955830388692589,0,49.52135571379064,102
2438,0.17292643759717305,0.07773209125441705,0,50.12713427209105,102
2439,0.141625441696113,0.084487632508834,0,50.46783126708038,102
2440,0.16494699646643107,0.09201413427561843,0,50.252697293876366,102
2441,0.20989399293286226,0.08538869257950536,0,50.09491989841427,102
2442,0.26353356890459395,0.11787985865724389,0,49.47422761779154,102
2443,0.22494699646643113,0.11252650176678454,0,48.15208068875093,102
2444,0.1872202591293286,0.1506389870438163,0,46.213347469076915,102
2445,0.22325088339222612,0.09922261484098946,0,44.12266136571465,102
2446,0.2378798586572439,0.07839222614840995,0,42.74887397232594,102
2447,0.15066312997347472,0.06482758620689658,0,41.77557794223342,102
2448,0.09307420494699639,0.030636042402826868,0,40.58756067109183,102
2449,0.12003854798586569,0.0641728236042403,0,39.74153886808296,103
2450,0.10305814325088337,0.07334725346289755,0,38.93183450324211,103
2451,0.13546177952254648,0.06582589824933689,0,38.230049221640186,103
2452,0.13854932297872344,0.11557543521276598,0,37.59928899999731,103
2453,0.3894932302127662,0.11947098643617023,0,36.97568499409665,103
2454,0.59344294,0.09854448744680859,0,36.42901004432974,103
2455,1.0544255319148939,0.36643423617021303,0,35.96686968528637,103
2456,0.9926112185106379,0.43977272728723427,0,36.90393557506206,103
2457,0.7089361702127663,0.38792553191489393,0,39.51058716282446,103
2458,0.3862475821276598,0.3628868471808511,0,42.28262470006031,103
2459,0.3517021276595747,0.26787234042553204,0,44.8456947325665,103
2460,0.33063829787234056,0.2072340425531915,0,47.249517732265936,103
2461,0.33425531914893636,0.18765957446808518,0,49.168855200940584,103
2462,0.2359574468085109,0.13053191489361712,0,50.694986115246536,103
2463,0.23319148936170225,0.0737765957446809,0,51.72172694709758,103
2464,0.2295744680851065,0.07335106382978726,0,52.1588933209264,103
2465,0.1789361702127658,0.0662765957446809,0,52.01919651802392,103
2466,0.25744680851063856,0.09042553191489364,0,51.17258776950796,103
2467,0.28458666666666677,0.06117333333333333,0,49.7888456269591,103
2468,0.2687427465957448,0.06443423595744682,0,47.63069000591928,103
2469,0.23083172148936174,0.0786025145212766,0,44.951147461282815,103
2470,0.19021276595744668,0.0698936170212766,0,42.892881199461925,103
2471,0.1739845261702127,0.035594777553191494,0,41.27405556087589,103
2472,0.13394584148936176,0.036252417819148945,0,39.96431826387937,103
2473,0.11235976787234042,0.03088007739361703,0,38.821773945031,104
2474,0.1480851063829787,0.05473404255319152,0,37.885586871164016,104
2475,0.17767891680851064,0.08492746617021278,0,37.059260641843096,104
2476,0.20785299808510635,0.08621856867021284,0,36.32418203576411,104
2477,0.35617021276595745,0.10117021276595753,0,35.68623877570657,104
2478,0.6209671180851065,0.14980174079787242,0,35.098920212171016,104
2479,1.0108278529787234,0.27583945840425544,0,34.71626299615514,104
2480,1.0642553191489363,0.40106382978723415,0,35.994187366426395,104
2481,0.7487814312765957,0.386561895531915,0,39.14152659543971,104
2482,0.5002127659574471,0.33218085106383005,0,42.568514180549656,104
2483,0.39446808510638315,0.2759042553191491,0,45.727794626777495,104
2484,0.3031914893617025,0.19101063829787246,0,48.48568587529426,104
2485,0.25212765957446837,0.16877659574468093,0,50.55549173108782,104
2486,0.2344680851063831,0.07781914893617023,0,52.17130702895486,104
2487,0.20063829787234036,0.06920212765957447,0,52.90536909042371,104
2488,0.15531914893617013,0.0640425531914894,0,53.270961578307606,104
2489,0.12085106382978711,0.05840425531914896,0,53.08351980260197,104
2490,0.19425531914893618,0.05351063829787234,0,52.210085986114315,104
2491,0.19485359361135768,0.05313220940550136,0,50.86454156550755,104
2492,0.1813733074468085,0.05256286265957447,0,48.515750885345774,104
2493,0.16545454553191477,0.0597920696276596,0,45.75995804846811,104
2494,0.18957446808510642,0.056861702127659584,0,43.80464922900883,104
2495,0.0953191489361702,0.02888297872340426,0,42.43727216489712,104
2496,0.08446808510638301,0.022712765957446795,0,41.37776535815606,104
2497,0.09148936170212767,0.04212765957446811,0,40.48755349232001,105
2498,0.08659574468085106,0.057872340425531944,0,39.885220751188854,105
2499,0.13487427468085103,0.06028046420212772,0,39.35305141165068,105
2500,0.15810444872340426,0.09371373308510643,0,38.810888291373196,105
2501,0.37787234042553225,0.08659090909574473,0,38.41874113651771,105
2502,0.5469825919148937,0.15740812377659585,0,37.970900116729666,105
2503,0.9037911025531913,0.3201885880319152,0,37.617519211,105
2504,0.9314119923404259,0.397446808776596,0,38.219102836875905,105
2505,0.5925531914893619,0.3102659574468086,0,40.18510283096809,105
2506,0.3989555125531915,0.2223936170212767,0,42.593275706265985,105
2507,0.32193423595744697,0.1713394584042555,0,44.96688947103635,105
2508,0.32404255319148956,0.15287234042553205,0,47.24692435313383,105
2509,0.21574468085106369,0.15851063829787246,0,49.05651122015337,105
2510,0.1957054125998224,0.09417923691215623,0,50.49532297663887,105
2511,0.1658917480035492,0.07810115350488026,0,51.392240752139266,105
2512,0.27085106382978746,0.09595744680851072,0,51.87499527719151,105
2513,0.23702127659574485,0.06696808510638305,0,51.75580585579424,105
2514,0.16574468085106372,0.07430851063829792,0,51.07577008511091,105
2515,0.17851063829787223,0.08452127659574474,0,49.880309108744676,105
2516,0.23479690531914899,0.08313829787234048,0,47.71296099261266,105
2517,0.16483558999999987,0.06591392648936178,0,45.34402335371637,105
2518,0.1789361702127659,0.06425531914893623,0,43.71610461790869,105
2519,0.160773694468085,0.0658510638297873,0,42.53691105259227,105
2520,0.08319148936170205,0.08319148936170205,0,41.64149911229075,105
2521,0.06936170212765952,0.06659574468085111,0,40.82187055230586,106
2522,0.06829787234042554,0.06829787234042554,0,40.10060195183149,106
2523,0.09319148936170216,0.09319148936170216,0,39.5382851598697,106
2524,0.11425531914893616,0.07319148936170217,0,38.973927601070855,106
2525,0.296808510638298,0.11454061893617025,0,38.613250584803204,106
2526,0.5495744680851066,0.12963733074468092,0,38.374807031029235,106
2527,0.8153191489361702,0.27209864627659575,0,38.377805559395384,106
2528,0.7975822051063832,0.3752079303723407,0,39.16928309455858,106
2529,0.5142166344680853,0.2847823984574471,0,40.79811525088032,106
2530,0.3439361702127661,0.20160025643617024,0,42.76409426448667,106
2531,0.29978723404255364,0.18313829787234057,0,44.654788704783634,106
2532,0.20212765957446807,0.20212765957446807,0,46.441990243789846,106
2533,0.20168278531914882,0.14565280478723414,0,47.8737538460408,106
2534,0.18531914893617008,0.07835106382978728,0,48.96947695212499,106
2535,0.16425531914893607,0.07180851063829793,0,49.564236998225134,106
2536,0.20319148936170198,0.10489361702127668,0,49.40917463711432,106
2537,0.2465957446808512,0.09856382978723413,0,49.224724596924716,106
2538,0.1927659574468084,0.10526595744680856,0,48.70984633510275,106
2539,0.1142553191489361,0.10441489361702133,0,47.796136519502674,106
2540,0.1353191489361701,0.07675531914893621,0,46.15830496719682,106
2541,0.22673114127659566,0.06010638297872344,0,44.10431590189541,106
2542,0.14744680851063816,0.05750000000000002,0,42.53820921986266,106
2543,0.14021276595744692,0.05952127659574476,0,41.50828900265776,106
2544,0.10829787234042544,0.0762234042553192,0,40.557311469556744,106
2545,0.1046808510638298,0.09776595744680858,0,39.69489390306649,107
2546,0.08893617021276594,0.08893617021276594,0,38.96242967051149,107
2547,0.11285106382978727,0.11285106382978727,0,38.36529551182182,107
2548,0.11212765957446806,0.10769825920212772,0,37.90273580437321,107
2549,0.3093075436170215,0.139291102712766,0,37.3886081486321,107
2550,0.7030374619148936,0.1880269014361703,0,36.88837737263917,107
2551,1.0303868472340427,0.4058297872340426,0,36.6741480449149,107
2552,1.0089555125531917,0.46958897484042555,0,37.88486908185018,107
2553,0.6108510638297874,0.3159622823936172,0,40.161116717785475,107
2554,0.3774468085106384,0.2619003870212767,0,42.580342501186166,107
2555,0.2979236912156168,0.2056610470275068,0,44.904001477077166,107
2556,0.292812777284827,0.11632653061224499,0,46.91946376900079,107
2557,0.18595744680851065,0.08824468085106386,0,48.53450354757804,107
2558,0.21085106382978727,0.0772872340425532,0,49.56236525265247,107
2559,0.2542553191489362,0.06638297872340428,0,50.18730112233955,107
2560,0.3600000000000001,0.07691489361702133,0,50.03416401300437,107
2561,0.37295440069361707,0.12332300127340431,0,49.73537292671808,107
2562,0.25042553191489375,0.08776595744680855,0,48.92760579639181,107
2563,0.18170212765957441,0.1020212765957447,0,47.89459574675267,107
2564,0.2900000000000001,0.10446808510638302,0,46.46535195508415,107
2565,0.2080851063829787,0.09601063829787239,0,44.81995773877126,107
2566,0.1942553191489361,0.0837765957446809,0,43.50386170597247,107
2567,0.19628626702127644,0.0886460348404256,0,42.47630881117644,107
2568,0.08,0.08,0,41.691217504140035,107
2569,0.08957446808510638,0.08569148936170219,0,41.05391342199643,108
2570,0.11106382978723404,0.11106382978723404,0,40.49883480910901,108
2571,0.13659574468085106,0.1069148936170213,0,40.0088572591605,108
2572,0.14808510638297867,0.14808510638297867,0,39.548813236102816,108
2573,0.40361702127659593,0.12861702127659577,0,39.18146394474199,108
2574,0.6742553191489365,0.168727272606383,0,38.830223991428205,108
2575,1.1499806576595746,0.343829787234043,0,38.64322073964891,108
2576,0.9797485493617021,0.33405705994680884,0,39.423226358449355,108
2577,0.5893617021276599,0.24319148936170226,0,41.139403364953886,108
2578,0.33553191489361717,0.1910638297872341,0,43.25189982535372,108
2579,0.29340425531914904,0.12632978723404262,0,45.44555645153545,108
2580,0.21912553191489367,0.08361702127659584,0,47.41457299113218,108
2581,0.20595744680851055,0.10372340425531922,0,49.09297724202663,108
2582,0.11893617021276595,0.07941489361702134,0,50.43453782180585,108
2583,0.12638297872340423,0.08090425531914897,0,51.38934633244235,108
2584,0.18042553191489352,0.08420212765957454,0,51.72645981175978,108
2585,0.18489361702127655,0.08579787234042557,0,51.53654344858066,108
2586,0.1423404255319149,0.07909574468085111,0,50.984732283690555,108
2587,0.2151063829787234,0.08010638297872348,0,49.9219571439167,108
2588,0.22005802702127653,0.07308510638297877,0,48.037667852248205,108
2589,0.15574468085106372,0.07930851063829793,0,45.8083297922624,108
2590,0.16617021276595742,0.061914893617021294,0,44.160401583929065,108
2591,0.15191489361702123,0.06345744680851068,0,43.060790195331506,108
2592,0.12085106382978715,0.06877659574468088,0,42.18681087204604,108
2593,0.08914893617021279,0.07351063829787238,0,41.45706619769684,109
2594,0.10851063829787233,0.09563829787234046,0,40.82453073434132,109
2595,0.13489361702127659,0.0992021276595745,0,40.306976348104634,109
2596,0.15595744680851056,0.13334622797872342,0,39.79562175679698,109
2597,0.29969052234042576,0.12184719537234044,0,39.311503840421125,109
2598,0.5071914893617023,0.10816150867021283,0,38.948559995570946,109
2599,0.8729361702127663,0.24742359787234042,0,38.97588415217822,109
2600,0.7792069631914891,0.3104835589893621,0,40.06739627364717,109
2601,0.5470212765957446,0.297553191489362,0,41.84671484308956,109
2602,0.435744680851064,0.14164893617021287,0,43.87424556589894,109
2603,0.3827659574468086,0.09053191489361703,0,45.83696956589273,109
2604,0.30744680851063844,0.09164893617021287,0,47.38981973403903,109
2605,0.29148936170212775,0.09452127659574477,0,49.07845005703102,109
2606,0.2572920695744682,0.12880560930851076,0,50.44875680614538,109
2607,0.24170212765957447,0.1279787234042554,0,51.215527770692354,109
2608,0.2817021276595746,0.08218085106382987,0,51.47040485283514,109
2609,0.2872340425531915,0.09436170212765962,0,51.188108157502626,109
2610,0.27822050297872364,0.068936170212766,0,50.622994096335056,109
2611,0.20297872340425535,0.059187620851063834,0,49.77441961908692,109
2612,0.15901353957446804,0.06294003867021278,0,48.60534958629258,109
2613,0.18106382978723398,0.08765957446808519,0,47.14213474674199,109
2614,0.19740905057675243,0.06495119787045255,0,46.074341910088776,109
2615,0.09999999999999994,0.06702127659574474,0,45.21662263416307,109
2616,0.1425531914893617,0.06111702127659578,0,44.574170806430786,109
2617,0.05955512574468083,0.04413442941489364,0,43.970783981386546,110
2618,0.07255319148936167,0.04090425531914896,0,43.564531320330616,110
2619,0.0776595744680851,0.043882978723404284,0,43.21977777747868,110
2620,0.11255319148936169,0.09367021276595747,0,42.75677422724205,110
2621,0.2527659574468087,0.07531914893617024,0,42.16708598758863,110
2622,0.4151063829787236,0.15546905223404262,0,41.69387530466839,110
2623,0.8387659574468086,0.16967021276595756,0,41.3694355765372,110
2624,0.7336170212765961,0.14959381042553202,0,42.01346395183422,110
2625,0.6631914893617024,0.25207446808510664,0,43.779035476359056,110
2626,0.30765957446808523,0.16813829787234041,0,45.86643410579515,110
2627,0.20148936170212758,0.15765957446808518,0,48.03924614656648,110
2628,0.2133806566104702,0.13607808340727598,0,49.98025376899998,110
2629,0.20446808510638298,0.08031914893617025,0,51.60816783924118,110
2630,0.15897485489361704,0.07644100579787239,0,52.84943144296713,110
2631,0.11595744680851057,0.06515957446808514,0,53.79685048670395,110
2632,0.19885880085106375,0.06367988393617023,0,54.484980492907,110
2633,0.22986460340425535,0.107872340425532,0,54.461326841311106,110
2634,0.13255319148936168,0.07835106382978727,0,53.87096690780057,110
2635,0.09565836298932381,0.06411032028469753,0,52.771424392054236,110
2636,0.11137533274179238,0.057552095936113594,0,50.863451632940574,110
2637,0.16369367914893612,0.044414893617021285,0,48.37701714450621,110
2638,0.13535783361702128,0.04911025143617021,0,46.29770330673584,110
2639,0.08551257255319146,0.057591876170212795,0,44.7951176090532,110
2640,0.05558994191489358,0.05558994191489358,0,43.65531265218083,110
2641,0.06744680851063826,0.06744680851063826,0,42.78249735755946,111
2642,0.10063829787234041,0.057659574468085124,0,42.09319001270034,111
2643,0.11087040617021275,0.04880560930851066,0,41.45342228221541,111
2644,0.1496131527659575,0.05323017409574469,0,40.894406620559394,111
2645,0.3027272727659577,0.056436170212765965,0,40.37242552926153,111
2646,0.36756286276595757,0.06939555122340434,0,40.00565483658244,111
2647,0.7495744680851066,0.13644584148936179,0,39.86752720213654,111
2648,0.795899419787234,0.2469245647872342,0,40.79782240543619,111
2649,0.5531914893617025,0.3502659574468088,0,43.053228731979495,111
2650,0.3555319148936172,0.22398936170212766,0,45.87714066844149,111
2651,0.1380851063829787,0.1380851063829787,0,48.53783156796198,111
2652,0.16063829787234032,0.06505319148936174,0,51.018883872039005,111
2653,0.22758220510638305,0.08220019340425536,0,52.9614539027793,111
2654,0.18392649893617014,0.054671179893617035,0,54.64816222812945,111
2655,0.1265764023404255,0.061943907180851084,0,55.82911585283074,111
2656,0.14212765957446805,0.07680851063829795,0,56.27422223374387,111
2657,0.10212765957446808,0.05239361702127661,0,56.257137121450356,111
2658,0.10893617021276594,0.05138297872340429,0,55.571922865848414,111
2659,0.13127659574468079,0.06180851063829792,0,54.31659308067376,111
2660,0.135899419787234,0.052543520319148954,0,52.12289154994416,111
2661,0.08553191489361701,0.05230693218085111,0,49.48183363267908,111
2662,0.14843326893617026,0.05687620888297873,0,47.46804403959752,111
2663,0.07922630553191488,0.05262572531914895,0,45.96411524734394,111
2664,0.06936170212765955,0.059361702127659635,0,44.744486412826234,111
2665,0.06025145063829785,0.06025145063829785,0,43.687996159568236,112
2666,0.03127659574468083,0.03127659574468083,0,42.82405615248668,112
2667,0.03574468085106379,0.03574468085106379,0,41.96013415425085,112
2668,0.05255319148936167,0.05255319148936167,0,41.218709809098364,112
2669,0.17893617021276592,0.08986943904255325,0,40.53690012264098,112
2670,0.3763829787234045,0.13792069627659578,0,40.01450739331915,112
2671,0.6798259187234046,0.2281334622872341,0,39.687614365248216,112
2672,0.7606382978723409,0.3669148936170214,0,40.774710401010665,112
2673,0.4319148936170218,0.27925531914893637,0,43.36947309634664,112
2674,0.2731914893617024,0.2022872340425533,0,46.232846343682645,112
2675,0.2219148936170212,0.16127659574468084,0,48.963322985218,112
2676,0.16191489361702124,0.07207446808510642,0,51.72024379905238,112
2677,0.11021276595744682,0.05643617021276597,0,53.91780437559836,112
2678,0.19514893617021278,0.05732978723404257,0,55.81613505909924,112
2679,0.2625222436170213,0.06060831723404257,0,56.92069355140781,112
2680,0.232212765957447,0.05760058026595745,0,57.51115603252393,112
2681,0.29588781425531924,0.06733365569148947,0,57.66353546808603,112
2682,0.29519148936170236,0.07243617021276608,0,57.01193882505575,112
2683,0.2934468085106385,0.07998936170212777,0,55.64097132890514,112
2684,0.20238297872340427,0.07465957446808517,0,53.403672879423695,112
2685,0.09574468085106384,0.06787234042553197,0,50.26361406648669,112
2686,0.15744680851063825,0.06356382978723413,0,48.03577187057091,112
2687,0.10148936170212766,0.0654216634042554,0,46.3079343909654,112
2688,0.054835589999999955,0.054835589999999955,0,44.90555762293353,112
2689,0.03255319148936167,0.03255319148936167,0,43.797314421690636,113
2690,0.03319148936170209,0.03319148936170209,0,42.71417435076864,113
2691,0.031489361702127634,0.031489361702127634,0,41.80384220626947,113
2692,0.04127659574468082,0.04127659574468082,0,40.91796158924296,113
2693,0.1874468085106383,0.08962282398936178,0,40.234520985226965,113
2694,0.37000000000000016,0.15910541585106389,0,39.626503833630345,113
2695,0.7085106382978725,0.22079787234042564,0,39.39246306471458,113
2696,0.6589361702127662,0.3087040619148939,0,41.10214421128636,113
2697,0.36021276595744717,0.21526595744680868,0,44.26043499792552,113
2698,0.18765957446808515,0.18765957446808515,0,47.294358153064685,113
2699,0.21893617021276598,0.21893617021276598,0,50.26220716134749,113
2700,0.22000000000000008,0.12867021276595755,0,53.073932327423776,113
2701,0.17106382978723395,0.06990425531914898,0,55.3122411465727,113
2702,0.15808510638297862,0.06037234042553199,0,56.97641193853456,113
2703,0.10510638297872345,0.059202127659574534,0,58.086459224596695,113
2704,0.20574468085106382,0.055904255319148964,0,58.58493321277478,113
2705,0.3039137048936172,0.057436170212765994,0,58.27982180909127,113
2706,0.34263829787234057,0.06158510638297877,0,57.53204756472969,113
2707,0.37582978723404264,0.06158510638297875,0,56.23232417021718,113
2708,0.3216595744680853,0.0611808510638298,0,54.20265307032799,113
2709,0.24340425531914894,0.06297872340425537,0,51.60042140337061,113
2710,0.26582205021276606,0.06343326888297877,0,49.58712647607357,113
2711,0.1526305608510638,0.06537234042553201,0,48.01106855850803,113
2712,0.09617021276595747,0.06457446808510646,0,46.92757564981827,113
2713,0.07829787234042555,0.06595744680851069,0,45.96851921158779,114
2714,0.09425531914893619,0.06627659574468092,0,45.12062293380142,114
2715,0.0823404255319149,0.06825531914893625,0,44.401868208042536,114
2716,0.0629787234042553,0.0629787234042553,0,43.72544797902392,114
2717,0.19234042553191488,0.08037234042553199,0,43.10855645095299,114
2718,0.4004255319148939,0.10776692457446818,0,42.67277393203631,114
2719,0.5506306991489364,0.21468061361702137,0,42.61555673552484,114
2720,0.5806382978723406,0.23989361702127682,0,43.5911914822677,114
2721,0.3981044487234045,0.19196808510638308,0,45.796380023645334,114
2722,0.2168085106382978,0.16563829787234047,0,48.45245478338642,114
2723,0.2585531914893618,0.12309574468085117,0,51.13121808304435,114
2724,0.1957872340425531,0.061415860531914904,0,53.21538415778989,114
2725,0.11999999999999997,0.04579787234042553,0,54.55456531766763,114
2726,0.13872340425531912,0.043829787234042544,0,55.6603212124734,114
2727,0.17280851063829786,0.041585106382978736,0,56.507099283093986,114
2728,0.1736170212765957,0.0433404255319149,0,56.710367023639996,114
2729,0.17680851063829786,0.04372340425531915,0,56.4217562201587,114
2730,0.20446808510638298,0.07680851063829788,0,55.98388325709575,114
2731,0.21568665361702122,0.1294671179787234,0,54.90532920331378,114
2732,0.19344293999999995,0.08203578335106386,0,53.08831677925442,114
2733,0.1717021276595745,0.045705996117021266,0,50.77034250413835,114
2734,0.15170212765957442,0.047499999999999994,0,48.99193677127482,114
2735,0.09574468085106383,0.048031914893617036,0,47.7181031359326,114
2736,0.033404255319148896,0.033404255319148896,0,46.55014953576411,114
2737,0.03300798580301685,0.03300798580301685,0,45.52407128866903,115
2738,0.03544483985765124,0.03544483985765124,0,44.6497019540312,115
2739,0.03992882562277579,0.03992882562277579,0,43.81790746441466,115
2740,0.05978647686832738,0.05978647686832738,0,43.15841992586033,115
2741,0.21587188612099634,0.11450177935943065,0,42.55231197864677,115
2742,0.3145049063336309,0.12823290893844794,0,42.017602138569124,115
2743,0.5620714285714288,0.23114610369642868,0,41.87878035118301,115
2744,0.6327857142857145,0.20207142857142865,0,43.2480000002937,115
2745,0.3512142857142859,0.19366071428571438,0,45.75383809196157,115
2746,0.20635714285714274,0.13248214285714296,0,48.5227374991063,115
2747,0.19349999999999998,0.07485000000000006,0,51.15061548125348,115
2748,0.1343571428571428,0.047410714285714285,0,53.61776726637413,115
2749,0.08179083413237925,0.04304114490161003,0,55.42543559660463,115
2750,0.0832196765507143,0.039324225067499996,0,56.76995238274021,115
2751,0.06835714285714285,0.036321428571428595,0,57.72727886309822,115
2752,0.0983571428571429,0.044892857142857144,0,58.10971905684717,115
2753,0.13349999999999998,0.042910714285714274,0,57.75207737679283,115
2754,0.19007142857142853,0.05241233764285712,0,56.69599404255712,115
2755,0.12720779228571427,0.03285000000000001,0,54.960949014367806,115
2756,0.10420129864285717,0.037436688321428574,0,53.021955367855256,115
2757,0.09749999999999998,0.03932142857142859,0,50.809230656542006,115
2758,0.17629870135714276,0.044571428571428574,0,48.91978868689372,115
2759,0.1077857142857143,0.0478392857142857,0,47.40187351844375,115
2760,0.08057142857142853,0.04730357142857143,0,46.22521132439914,115
2761,0.08014285714285713,0.05100000000000001,0,45.19593600714559,116
2762,0.08957142857142857,0.04162500000000001,0,44.31972170863037,116
2763,0.11849999999999995,0.04971428571428571,0,43.67709524017942,116
2764,0.1612868632707775,0.050509383378016096,0,43.10222966428153,116
2765,0.24792857142857153,0.08298214285714284,0,42.55332737470176,116
2766,0.44228571428571445,0.08463311689285724,0,42.03405356220088,116
2767,0.5526428571428572,0.15992532482142868,0,41.72839581398576,116
2768,0.6730714285714287,0.2792250000000001,0,42.559919652379484,116
2769,0.5020714285714287,0.23823214285714306,0,44.49154910742859,116
2770,0.2967857142857145,0.12139285714285727,0,46.48912946190717,116
2771,0.14421428571428568,0.14421428571428568,0,48.53280952142943,116
2772,0.168,0.12017142857142867,0,50.466117546134875,116
2773,0.17758713136729223,0.07581769436997328,0,52.246276426870466,116
2774,0.23584322661896245,0.05967799642218251,0,53.75425015563331,116
2775,0.19406493514285705,0.054107142857142874,0,54.57422470863301,116
2776,0.22649999999999987,0.0609642857142857,0,54.83312054047409,116
2777,0.23450649342857147,0.051092532482142836,0,54.61427082946518,116
2778,0.23892857142857146,0.04591071428571427,0,53.83881398749361,116
2779,0.24079870135714293,0.057512337642857146,0,52.322535703274056,116
2780,0.20592857142857146,0.039535714285714306,0,50.177544637506294,116
2781,0.22242857142857148,0.045964285714285694,0,47.91038541458569,116
2782,0.23742857142857154,0.048225,0,46.3198095157786,116
2783,0.1522207791428571,0.05127272726785714,0,45.22060268005979,116
2784,0.11627922085714282,0.050839285714285726,0,44.20099553868655,116
2785,0.11306493514285716,0.044892857142857144,0,43.3550565553589,117
