zipcode,cooling_zone,heating_zone,state,city,latitude,longitude,elevation_ft,hdd,cdd
98851,3,1,WA,EPHRATA MUNI AP,47.3078,-119.5153,"1,252","5,968",771
98851,3,1,WA,EPHRATA MUNI AP,47.3078,-119.5153,"1,252","5,968",771
98851,3,1,WA,EPHRATA MUNI AP,47.3078,-119.5153,"1,252","5,968",771
98586,1,1,WA,RAYMOND 2 S,46.6533,-123.73,30,"5,736",38
98586,1,1,WA,RAYMOND 2 S,46.6533,-123.73,30,"5,736",38
98943,1,2,WA,CLE ELUM,47.1889,-120.9131,"1,900","6,914",237
98943,1,2,WA,CLE ELUM,47.1889,-120.9131,"1,900","6,914",237
98384,1,1,WA,BREMERTON,47.5689,-122.6828,110,"4,919",165
98385,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98386,1,1,WA,SEATTLE BOEING FLD,47.5303,-122.3008,20,"4,554",223
98387,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98387,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98387,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98387,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
99031,1,2,WA,ROSALIA,47.2325,-117.3625,"2,405","6,800",297
99201,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99202,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99202,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99203,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99203,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99204,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99205,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99205,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99206,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99206,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99206,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99206,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99207,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99208,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99209,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99209,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99210,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99211,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99211,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99211,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99211,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99211,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99212,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99212,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99212,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99212,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99212,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99212,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99213,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99213,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99213,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99213,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99213,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99214,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99214,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99214,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99214,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99214,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99215,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99215,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99215,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99215,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99215,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99215,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99216,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99216,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99216,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99216,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99217,1,2,WA,SPOKANE WFO,47.6811,-117.6267,"2,392","7,139",249
99218,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99219,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99219,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99220,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99220,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99223,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99223,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99223,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99223,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99223,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99224,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99224,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
99228,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99251,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99251,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99252,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99252,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99256,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99256,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99258,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99258,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99260,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99260,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99299,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99299,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99017,2,2,WA,ST. JOHN,47.0933,-117.5878,"1,952","6,104",348
99017,2,2,WA,ST. JOHN,47.0933,-117.5878,"1,952","6,104",348
99032,1,2,WA,HARRINGTON 1 NW,47.4933,-118.25,"2,160","7,120",225
99173,1,2,WA,DEER PARK AP,47.9742,-117.4283,"2,191","7,413",187
98282,1,1,WA,COUPEVILLE 1 S,48.2072,-122.6914,50,"4,995",35
98282,1,1,WA,COUPEVILLE 1 S,48.2072,-122.6914,50,"4,995",35
98292,1,1,WA,MT VERNON 3 WNW,48.4403,-122.3867,14,"5,063",52
98292,1,1,WA,MT VERNON 3 WNW,48.4403,-122.3867,14,"5,063",52
98292,1,1,WA,MT VERNON 3 WNW,48.4403,-122.3867,14,"5,063",52
98292,1,1,WA,MT VERNON 3 WNW,48.4403,-122.3867,14,"5,063",52
99359,3,1,WA,WALLA WALLA RGNL AP,46.0947,-118.2869,"1,166","5,011",849
98293,1,1,WA,STARTUP 1 E,47.8664,-121.7175,170,"5,073",137
98852,1,3,WA,HOLDEN VILLAGE,48.1989,-120.7736,"3,218","8,791",61
99174,1,2,WA,ROSALIA,47.2325,-117.3625,"2,405","6,800",297
98853,2,2,WA,HARTLINE,47.6856,-119.1111,"1,910","6,381",580
98294,1,1,WA,STARTUP 1 E,47.8664,-121.7175,170,"5,073",137
98295,1,1,WA,CLEARBROOK,48.9672,-122.3292,64,"5,298",81
98295,1,1,WA,CLEARBROOK,48.9672,-122.3292,64,"5,298",81
98352,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98352,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98352,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98390,1,1,WA,PUYALLUP 2 W EXP STN,47.2,-122.3333,50,"4,740",180
98390,1,1,WA,PUYALLUP 2 W EXP STN,47.2,-122.3333,50,"4,740",180
98390,1,1,WA,PUYALLUP 2 W EXP STN,47.2,-122.3333,50,"4,740",180
98390,1,1,WA,PUYALLUP 2 W EXP STN,47.2,-122.3333,50,"4,740",180
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98391,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98944,3,1,WA,SUNNYSIDE,46.3236,-120.0103,747,"5,110",767
98392,1,1,WA,BREMERTON,47.5689,-122.6828,110,"4,919",165
98388,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98388,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98388,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98388,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98397,1,3,WA,LONGMIRE RAINIER NPS,46.7492,-121.812,"2,762","7,786",72
98398,1,3,WA,RAINIER PARADISE RS,46.7858,-121.7425,"5,427","9,651",34
98398,1,3,WA,RAINIER PARADISE RS,46.7858,-121.7425,"5,427","9,651",34
98401,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98402,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98403,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98404,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98405,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98406,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98407,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98407,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98408,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98409,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98409,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98411,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98412,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98413,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98415,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98416,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98416,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98417,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98418,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98419,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98421,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98422,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98422,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98422,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98424,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98424,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98430,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98430,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98430,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98431,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98433,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98433,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98433,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98433,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98433,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98433,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98433,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98438,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98438,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98438,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98438,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98438,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98438,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98439,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98443,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98444,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98444,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98445,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98445,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98446,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98446,1,1,WA,MC MILLIN RSVR,47.1358,-122.2558,579,"5,364",117
98447,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98447,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98448,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98448,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98464,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98464,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98464,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98465,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98466,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98466,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98466,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98466,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98467,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98467,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98467,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98471,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98471,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98481,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98481,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98490,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98493,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98493,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98496,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98496,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98497,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98497,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98497,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98498,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98498,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98498,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98498,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98499,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98499,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98499,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98499,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98499,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98499,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98587,1,1,WA,HUMPTULIPS SALMON HTCH,47.2336,-123.9897,140,"5,912",29
98588,1,1,WA,SHELTON SANDERSON FLD,47.2381,-123.1408,271,"5,441",98
99033,1,2,WA,ROSALIA,47.2325,-117.3625,"2,405","6,800",297
98589,1,1,WA,OLYMPIA AP,46.9733,-122.9033,188,"5,384",106
98946,2,1,WA,ELLENSBURG BOWERS FLD,47.0339,-120.5303,"1,766","5,879",563
98947,1,2,WA,CLE ELUM,47.1889,-120.9131,"1,900","6,914",237
98590,1,1,WA,GRAYLAND,46.8008,-124.0864,10,"5,242",11
98590,1,1,WA,GRAYLAND,46.8008,-124.0864,10,"5,242",11
98591,1,1,WA,TOLEDO FAA AP,46.4833,-122.8167,379,"5,211",137
98591,1,1,WA,TOLEDO FAA AP,46.4833,-122.8167,379,"5,211",137
98855,2,2,WA,CONCONULLY,48.5558,-119.7492,"2,309","7,141",370
98855,2,2,WA,CONCONULLY,48.5558,-119.7492,"2,309","7,141",370
98855,2,2,WA,CONCONULLY,48.5558,-119.7492,"2,309","7,141",370
98855,2,2,WA,CONCONULLY,48.5558,-119.7492,"2,309","7,141",370
98855,2,2,WA,CONCONULLY,48.5558,-119.7492,"2,309","7,141",370
98948,3,1,WA,WAPATO,46.4353,-120.4203,841,"5,422",786
99360,2,1,WA,WHITMAN MISSION,46.0436,-118.4628,632,"5,401",526
99360,2,1,WA,WHITMAN MISSION,46.0436,-118.4628,632,"5,401",526
98393,1,1,WA,BREMERTON,47.5689,-122.6828,110,"4,919",165
98856,1,3,WA,MAZAMA,48.5933,-120.4053,"2,106","7,695",298
98592,1,1,WA,SHELTON SANDERSON FLD,47.2381,-123.1408,271,"5,441",98
99179,1,2,ID,MOSCOW U OF I,46.7281,-116.9558,"2,660","6,513",267
99180,1,3,ID,PRIEST RIVER EXP STN,48.3514,-116.8356,"2,380","7,693",133
98593,1,1,WA,TOLEDO FAA AP,46.4833,-122.8167,379,"5,211",137
99181,1,2,WA,CHEWELAH,48.2733,-117.7408,"1,670","7,242",234
99023,1,2,ID,PLUMMER 3 WSW,47.3117,-116.9561,"2,909","7,234",232
99023,1,2,ID,PLUMMER 3 WSW,47.3117,-116.9561,"2,909","7,234",232
99036,2,2,WA,SPOKANE INTL AP,47.6217,-117.5281,"2,353","6,593",450
98013,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98013,1,1,WA,TACOMA #1,47.2472,-122.4122,25,"4,386",188
98070,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98070,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98070,1,1,WA,TACOMA NARROWS AP,47.2675,-122.5761,292,"4,825",130
98394,1,1,WA,GRAPEVIEW 3 SW,47.3,-122.8667,51,"4,849",111
99037,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99037,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99037,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99037,2,2,WA,SPOKANE FELTS FLD,47.6831,-117.3214,"1,953","6,294",407
99361,2,1,WA,DAYTON 1 WSW,46.3153,-118.0022,"1,557","5,680",556
98297,1,1,WA,OLGA 2 SE,48.6117,-122.8064,80,"5,352",19
99362,3,1,OR,MILTON FREEWATER,45.9428,-118.4089,970,"4,782",861
99363,3,1,WA,ICE HARBOR DAM,46.2447,-118.8786,368,"4,844",775
98951,3,1,WA,WAPATO,46.4353,-120.4203,841,"5,422",786
98951,3,1,WA,WAPATO,46.4353,-120.4203,841,"5,422",786
98951,3,1,WA,WAPATO,46.4353,-120.4203,841,"5,422",786
98857,2,2,WA,OTHELLO 6 ESE,46.7886,-119.0461,"1,190","6,009",408
99371,2,1,WA,LACROSSE,46.8167,-117.8831,"1,476","5,924",485
98858,2,2,WA,WATERVILLE,47.6497,-120.08,"2,664","7,387",389
98858,2,2,WA,WATERVILLE,47.6497,-120.08,"2,664","7,387",389
98858,2,2,WA,WATERVILLE,47.6497,-120.08,"2,664","7,387",389
98858,2,2,WA,WATERVILLE,47.6497,-120.08,"2,664","7,387",389
98859,1,3,WA,REPUBLIC,48.6469,-118.7314,"2,620","7,832",147
98859,1,3,WA,REPUBLIC,48.6469,-118.7314,"2,620","7,832",147
98395,1,1,WA,GRAPEVIEW 3 SW,47.3,-122.8667,51,"4,849",111
99039,1,2,WA,ROSALIA,47.2325,-117.3625,"2,405","6,800",297
99040,1,2,WA,WELLPINIT,47.8964,-117.9933,"2,490","7,239",299
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98801,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98802,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98802,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98802,3,1,WA,WENATCHEE EXP STN,47.4333,-120.35,800,"5,816",645
98807,1,2,WA,PLAIN,47.785,-120.6456,"1,936","7,223",169
98595,1,1,WA,GRAYLAND,46.8008,-124.0864,10,"5,242",11
98595,1,1,WA,GRAYLAND,46.8008,-124.0864,10,"5,242",11
98952,3,1,WA,WAPATO,46.4353,-120.4203,841,"5,422",786
99185,2,2,WA,WILBUR,47.7567,-118.6775,"2,253","7,212",323
98396,1,1,WA,MUD MTN DAM,47.1414,-121.9356,"1,308","5,803",122
98860,2,2,WA,ODESSA,47.3328,-118.6944,"1,542","6,004",498
98596,1,1,WA,TOLEDO FAA AP,46.4833,-122.8167,379,"5,211",137
98596,1,1,WA,TOLEDO FAA AP,46.4833,-122.8167,379,"5,211",137
98596,1,1,WA,TOLEDO FAA AP,46.4833,-122.8167,379,"5,211",137
98833,1,3,WA,HOLDEN VILLAGE,48.1989,-120.7736,"3,218","8,791",61
98862,2,2,WA,WINTHROP 1 WSW,48.4742,-120.1886,"1,749","7,231",308
98072,1,1,WA,SNOQUALMIE FALLS,47.5414,-121.8361,440,"5,096",142
98072,1,1,WA,SNOQUALMIE FALLS,47.5414,-121.8361,440,"5,096",142
98077,1,1,WA,MONROE,47.8453,-121.9944,120,"5,007",127
98901,2,2,WA,YAKIMA AIR TERMINAL,46.5683,-120.5428,"1,064","6,042",471
98901,2,2,WA,YAKIMA AIR TERMINAL,46.5683,-120.5428,"1,064","6,042",471
98901,2,2,WA,YAKIMA AIR TERMINAL,46.5683,-120.5428,"1,064","6,042",471
98901,2,2,WA,YAKIMA AIR TERMINAL,46.5683,-120.5428,"1,064","6,042",471
98901,2,2,WA,YAKIMA AIR TERMINAL,46.5683,-120.5428,"1,064","6,042",471
